Almacen,Código de barras,Stock min,Stock Max
Sucursal Star Medica,7703281002482,1,1
Sucursal Star Medica,7703281002123,0,0
Sucursal Star Medica,7703281001485,1,1
Sucursal Star Medica,7703281002468,1,1
Sucursal Star Medica,7703281002475,0,0
Sucursal Star Medica,7703281002499,0,0
Sucursal Star Medica,7703281001447,1,1
Sucursal Star Medica,7703281002451,0,0
Sucursal Star Medica,7703281001942,0,0
Sucursal Star Medica,7703332003628,1,1
Sucursal Star Medica,853206008628,0,0
Sucursal Star Medica,53131613,0,0
Sucursal Star Medica,853206008246,0,0
Sucursal Star Medica,853206008420,0,0
Sucursal Star Medica,KITPRUEBA,0,0
Sucursal Star Medica,8050519683876,1,1
Sucursal Star Medica,8050519683029,0,0
Sucursal Star Medica,8050519684996,1,1
Sucursal Star Medica,8050519682633,1,1
Sucursal Star Medica,8050519680189,1,1
Sucursal Star Medica,8050519682565,1,1
Sucursal Star Medica,8050519684583,1,1
Sucursal Star Medica,8050519682510,1,1
Sucursal Star Medica,8050519683289,1,1
Sucursal Star Medica,8050519684736,1,1
Sucursal Star Medica,8050519684743,1,1
Sucursal Star Medica,8050519682640,1,1
Sucursal Star Medica,8050519683418,1,1
Sucursal Star Medica,8050519683425,1,1
Sucursal Star Medica,8050519683531,0,0
Sucursal Star Medica,8050519683524,1,1
Sucursal Star Medica,8050519683890,1,1
Sucursal Star Medica,8050519684613,0,0
Sucursal Star Medica,8050519684552,0,0
Sucursal Star Medica,8050519684200,0,0
Sucursal Star Medica,8050519684187,1,1
Sucursal Star Medica,8050519684170,1,1
Sucursal Star Medica,8050519680110,1,1
Sucursal Star Medica,31,0,0
Sucursal Star Medica,10,0,0
Sucursal Star Medica,33,0,0
Sucursal Star Medica,1,0,0
Sucursal Star Medica,15,0,0
Sucursal Star Medica,16,0,0
Sucursal Star Medica,37,0,0
Sucursal Star Medica,38,0,0
Sucursal Star Medica,39,0,0
Sucursal Star Medica,40,0,0
Sucursal Star Medica,41,0,0
Sucursal Star Medica,42,0,0
Sucursal Star Medica,17,0,0
Sucursal Star Medica,18,0,0
Sucursal Star Medica,19,0,0
Sucursal Star Medica,11,0,0
Sucursal Star Medica,12,0,0
Sucursal Star Medica,34,0,0
Sucursal Star Medica,20,0,0
Sucursal Star Medica,21,0,0
Sucursal Star Medica,32,0,0
Sucursal Star Medica,13,0,0
Sucursal Star Medica,7,0,0
Sucursal Star Medica,22,0,0
Sucursal Star Medica,4,0,0
Sucursal Star Medica,2,2,2
Sucursal Star Medica,3,0,0
Sucursal Star Medica,29,0,0
Sucursal Star Medica,14,0,0
Sucursal Star Medica,8,0,0
Sucursal Star Medica,35,0,0
Sucursal Star Medica,30,0,0
Sucursal Star Medica,5,4,4
Sucursal Star Medica,24,0,0
Sucursal Star Medica,23,0,0
Sucursal Star Medica,6,0,0
Sucursal Star Medica,9,0,0
Sucursal Star Medica,36,0,0
Sucursal Star Medica,25,0,0
Sucursal Star Medica,26,0,0
Sucursal Star Medica,27,0,0
Sucursal Star Medica,28,0,0
Sucursal Star Medica,5702191025743,0,0
Sucursal Star Medica,5702191029369,1,1
Sucursal Star Medica,5702191029321,1,1
Sucursal Star Medica,5702191008074,0,0
Sucursal Star Medica,5702191029192,3,3
Sucursal Star Medica,5702191029208,1,1
Sucursal Star Medica,5702191008098,0,0
Sucursal Star Medica,5702191008111,1,1
Sucursal Star Medica,5702191009507,0,0
Sucursal Star Medica,5702191029291,0,0
Sucursal Star Medica,5702191029611,0,0
Sucursal Star Medica,7350085332255,1,1
Sucursal Star Medica,7350085331944,1,1
Sucursal Star Medica,7350085331920,0,0
Sucursal Star Medica,7350085331975,1,1
Sucursal Star Medica,7350085331913,1,1
Sucursal Star Medica,7350085331951,1,1
Sucursal Star Medica,7350085332040,0,0
Sucursal Star Medica,7350085332187,1,1
Sucursal Star Medica,7350085332194,0,0
Sucursal Star Medica,7350085331937,1,1
Sucursal Star Medica,7350085331968,0,0
Sucursal Star Medica,7350085331982,1,1
Sucursal Star Medica,7350085332057,1,1
Sucursal Star Medica,7350085331999,0,0
Sucursal Star Medica,7350085332002,1,1
Sucursal Star Medica,19962494413,0,0
Sucursal Star Medica,19962494512,0,0
Sucursal Star Medica,7503032085685,0,0
Sucursal Star Medica,736211877086,0,0
Sucursal Star Medica,9504281398548,0,0
Sucursal Star Medica,19962494314,0,0
Sucursal Star Medica,19962494215,0,0
Sucursal Star Medica,9501588437390,0,0
Sucursal Star Medica,9506442647915,0,0
Sucursal Star Medica,9509272748128,0,0
Sucursal Star Medica,736211876881,0,0
Sucursal Star Medica,19962494116,0,0
Sucursal Star Medica,3607490250150,0,0
Sucursal Star Medica,3607490243541,0,0
Sucursal Star Medica,3607490243510,0,0
Sucursal Star Medica,3607490253403,0,0
Sucursal Star Medica,3607490243435,0,0
Sucursal Star Medica,3607490159910,0,0
Sucursal Star Medica,3607490250402,0,0
Sucursal Star Medica,3607490244098,0,0
Sucursal Star Medica,3607490159880,0,0
Sucursal Star Medica,3607490248713,0,0
Sucursal Star Medica,3607490159941,0,0
Sucursal Star Medica,3607490244159,0,0
Sucursal Star Medica,3607490194508,0,0
Sucursal Star Medica,3607490197752,0,0
Sucursal Star Medica,3607490248638,0,0
Sucursal Star Medica,LPG1,0,0
Sucursal Star Medica,3607490240694,0,0
Sucursal Star Medica,LPG2,0,0
Sucursal Star Medica,3607490216439,0,0
Sucursal Star Medica,3607490159972,0,0
Sucursal Star Medica,3607490223420,0,0
Sucursal Star Medica,3607490225998,0,0
Sucursal Star Medica,3607499942001,0,0
Sucursal Star Medica,3607490159958,0,0
Sucursal Star Medica,3607490159934,0,0
Sucursal Star Medica,3607490159989,0,0
Sucursal Star Medica,3337875725897,0,0
Sucursal Star Medica,3433422404397,0,0
Sucursal Star Medica,3433422404403,0,0
Sucursal Star Medica,3337875761031,1,1
Sucursal Star Medica,3337875764353,2,2
Sucursal Star Medica,3337875797467,0,0
Sucursal Star Medica,3337875549530,3,3
Sucursal Star Medica,3337875650786,0,0
Sucursal Star Medica,3337875847353,0,0
Sucursal Star Medica,3337872419904,0,0
Sucursal Star Medica,3337875761123,0,0
Sucursal Star Medica,3337872412967,0,0
Sucursal Star Medica,3337875706698,0,0
Sucursal Star Medica,3337875706704,0,0
Sucursal Star Medica,3337875706667,0,0
Sucursal Star Medica,3337875706674,0,0
Sucursal Star Medica,3337875706681,0,0
Sucursal Star Medica,3337875917407,0,0
Sucursal Star Medica,3337875797719,1,1
Sucursal Star Medica,3337875797689,1,1
Sucursal Star Medica,3337875847292,2,2
Sucursal Star Medica,3337875847087,0,0
Sucursal Star Medica,3337875797597,2,2
Sucursal Star Medica,3337875797641,2,2
Sucursal Star Medica,3337875797764,0,0
Sucursal Star Medica,3337875797399,0,0
Sucursal Star Medica,3337875696838,0,0
Sucursal Star Medica,3337872413414,0,0
Sucursal Star Medica,3337875546409,3,3
Sucursal Star Medica,3337875545891,4,4
Sucursal Star Medica,3337872420153,1,1
Sucursal Star Medica,3337875917810,0,0
Sucursal Star Medica,3337875886307,0,0
Sucursal Star Medica,3337875888851,0,0
Sucursal Star Medica,3337875888899,0,0
Sucursal Star Medica,3337875886055,0,0
Sucursal Star Medica,3337875586269,1,1
Sucursal Star Medica,3337875735742,0,0
Sucursal Star Medica,3337875816809,3,3
Sucursal Star Medica,30106659,1,1
Sucursal Star Medica,3337872414145,1,1
Sucursal Star Medica,3337875920742,3,3
Sucursal Star Medica,7899706149211,0,0
Sucursal Star Medica,7899706149198,0,0
Sucursal Star Medica,3337872420207,0,0
Sucursal Star Medica,3433422404366,1,1
Sucursal Star Medica,3337875894333,0,0
Sucursal Star Medica,3337875924887,0,0
Sucursal Star Medica,3337875863377,3,3
Sucursal Star Medica,3337875549493,1,1
Sucursal Star Medica,3337875518598,0,0
Sucursal Star Medica,3337872411083,1,1
Sucursal Star Medica,3337872411991,3,3
Sucursal Star Medica,3337875708289,1,1
Sucursal Star Medica,3337875876407,0,0
Sucursal Star Medica,3337875777797,2,2
Sucursal Star Medica,3337875613491,1,1
Sucursal Star Medica,3337875533317,0,0
Sucursal Star Medica,3337872413025,2,2
Sucursal Star Medica,3433422408357,0,0
Sucursal Star Medica,3337872412516,0,0
Sucursal Star Medica,3337875722827,2,2
Sucursal Star Medica,3337875729864,0,0
Sucursal Star Medica,3337875760201,0,0
Sucursal Star Medica,3337875882736,0,0
Sucursal Star Medica,3337875583589,0,0
Sucursal Star Medica,3337875920728,0,0
Sucursal Star Medica,3337875613668,1,1
Sucursal Star Medica,3337875583626,0,0
Sucursal Star Medica,3337875683739,0,0
Sucursal Star Medica,3337875806923,1,1
Sucursal Star Medica,3337875920698,0,0
Sucursal Star Medica,3337875920582,1,1
Sucursal Star Medica,3337875731638,0,0
Sucursal Star Medica,3337872412615,0,0
Sucursal Star Medica,3337872411793,0,0
Sucursal Star Medica,3433422407268,0,0
Sucursal Star Medica,3337875911184,0,0
Sucursal Star Medica,3337872411816,0,0
Sucursal Star Medica,3433422407299,1,1
Sucursal Star Medica,3433422407282,0,0
Sucursal Star Medica,3337872411052,0,0
Sucursal Star Medica,7509552883404,0,0
Sucursal Star Medica,7509552935578,0,0
Sucursal Star Medica,7509552934885,0,0
Sucursal Star Medica,7509552882858,0,0
Sucursal Star Medica,7509552934793,0,0
Sucursal Star Medica,7509552934786,0,0
Sucursal Star Medica,7509552935585,0,0
Sucursal Star Medica,7509552940701,0,0
Sucursal Star Medica,7509552940725,0,0
Sucursal Star Medica,7509552935714,0,0
Sucursal Star Medica,7509552973808,0,0
Sucursal Star Medica,7509552973631,0,0
Sucursal Star Medica,7509552805857,0,0
Sucursal Star Medica,7509552893168,0,0
Sucursal Star Medica,7509552720365,0,0
Sucursal Star Medica,7509552971583,0,0
Sucursal Star Medica,7509552941579,0,0
Sucursal Star Medica,7509552893205,0,0
Sucursal Star Medica,7509552971569,0,0
Sucursal Star Medica,7509552893199,0,0
Sucursal Star Medica,3337875656764,0,0
Sucursal Star Medica,3433422404533,0,0
Sucursal Star Medica,3337875763790,0,0
Sucursal Star Medica,3337875696548,2,2
Sucursal Star Medica,3337875696579,0,0
Sucursal Star Medica,3337875803786,1,1
Sucursal Star Medica,3337872420597,1,1
Sucursal Star Medica,3337872418785,0,0
Sucursal Star Medica,3337872418815,0,0
Sucursal Star Medica,3337875566254,0,0
Sucursal Star Medica,3337875537308,0,0
Sucursal Star Medica,3337875537315,0,0
Sucursal Star Medica,3337875852333,0,0
Sucursal Star Medica,3337875852302,1,1
Sucursal Star Medica,3337875890113,1,1
Sucursal Star Medica,3337875890069,1,1
Sucursal Star Medica,3337875890021,3,3
Sucursal Star Medica,3337872414152,0,0
Sucursal Star Medica,3337875886024,0,0
Sucursal Star Medica,3337872413704,0,0
Sucursal Star Medica,3337872413735,1,1
Sucursal Star Medica,3337872413728,1,1
Sucursal Star Medica,3337875909235,3,3
Sucursal Star Medica,3337875892872,0,0
Sucursal Star Medica,3337872414039,0,0
Sucursal Star Medica,3337875517614,0,0
Sucursal Star Medica,3337875660549,1,1
Sucursal Star Medica,3433422401907,0,0
Sucursal Star Medica,3337875694469,3,3
Sucursal Star Medica,3337872412677,0,0
Sucursal Star Medica,3337872413971,0,0
Sucursal Star Medica,3433422405332,0,0
Sucursal Star Medica,3337875757614,0,0
Sucursal Star Medica,3337875757669,2,2
Sucursal Star Medica,3337875757515,1,1
Sucursal Star Medica,3433422406599,0,0
Sucursal Star Medica,3337875863964,0,0
Sucursal Star Medica,3337872412318,0,0
Sucursal Star Medica,3337875863988,0,0
Sucursal Star Medica,3337875632676,0,0
Sucursal Star Medica,3337872412042,1,1
Sucursal Star Medica,3337872412059,0,0
Sucursal Star Medica,3337872412066,0,0
Sucursal Star Medica,3337875807043,1,1
Sucursal Star Medica,3337875578486,1,1
Sucursal Star Medica,3337875693820,1,1
Sucursal Star Medica,8413400001799,0,0
Sucursal Star Medica,850019136104,0,0
Sucursal Star Medica,850019136111,0,0
Sucursal Star Medica,8413400002246,0,0
Sucursal Star Medica,7707368815606,0,0
Sucursal Star Medica,3372290001843,0,0
Sucursal Star Medica,3372290000792,0,0
Sucursal Star Medica,3372290001539,0,0
Sucursal Star Medica,3372290001508,0,0
Sucursal Star Medica,3372290140320,0,0
Sucursal Star Medica,337220000273,0,0
Sucursal Star Medica,3372290000280,0,0
Sucursal Star Medica,3372290180920,2,2
Sucursal Star Medica,3372290181026,1,1
Sucursal Star Medica,3372290180821,2,2
Sucursal Star Medica,3372290180623,1,1
Sucursal Star Medica,3372290181125,0,0
Sucursal Star Medica,3372290180425,2,2
Sucursal Star Medica,3372290180524,1,1
Sucursal Star Medica,3372290180326,2,2
Sucursal Star Medica,3372290180722,0,0
Sucursal Star Medica,3372290180227,1,1
Sucursal Star Medica,3372290180128,0,0
Sucursal Star Medica,3372290131526,1,1
Sucursal Star Medica,3372290001270,0,0
Sucursal Star Medica,3372290121725,1,1
Sucursal Star Medica,3372290000594,0,0
Sucursal Star Medica,3372290001836,0,0
Sucursal Star Medica,3372290000587,0,0
Sucursal Star Medica,3372290000570,0,0
Sucursal Star Medica,3372290000600,0,0
Sucursal Star Medica,3372290001324,0,0
Sucursal Star Medica,3372290001331,0,0
Sucursal Star Medica,3372290001249,0,0
Sucursal Star Medica,3372290125020,0,0
Sucursal Star Medica,3372290123026,1,1
Sucursal Star Medica,3372290001546,0,0
Sucursal Star Medica,3372290143222,1,1
Sucursal Star Medica,3372290001287,0,0
Sucursal Star Medica,3372293123023,0,0
Sucursal Star Medica,3372290000624,0,0
Sucursal Star Medica,3372290000617,0,0
Sucursal Star Medica,3372290121220,0,0
Sucursal Star Medica,3372290000150,1,1
Sucursal Star Medica,3372290125136,0,0
Sucursal Star Medica,3372290000853,0,0
Sucursal Star Medica,3372290000884,0,0
Sucursal Star Medica,3372290126829,0,0
Sucursal Star Medica,3372290001522,0,0
Sucursal Star Medica,3372290110729,0,0
Sucursal Star Medica,3372290000952,0,0
Sucursal Star Medica,3372290120421,0,0
Sucursal Star Medica,3372290124122,0,0
Sucursal Star Medica,3372290114529,0,0
Sucursal Star Medica,3372290001263,0,0
Sucursal Star Medica,3372290122722,0,0
Sucursal Star Medica,3372290000877,0,0
Sucursal Star Medica,3372290000891,1,1
Sucursal Star Medica,3372290001454,1,1
Sucursal Star Medica,3372290128120,0,0
Sucursal Star Medica,3372290000297,1,1
Sucursal Star Medica,3372290000686,2,2
Sucursal Star Medica,3372290510222,0,0
Sucursal Star Medica,3372290143123,1,1
Sucursal Star Medica,3372290000266,0,0
Sucursal Star Medica,3372290000259,0,0
Sucursal Star Medica,853676003406,0,0
Sucursal Star Medica,853676003055,0,0
Sucursal Star Medica,853676003093,0,0
Sucursal Star Medica,853676003253,0,0
Sucursal Star Medica,853676003321,0,0
Sucursal Star Medica,853676003017,0,0
Sucursal Star Medica,853676003239,0,0
Sucursal Star Medica,853676003277,0,0
Sucursal Star Medica,853676003529,0,0
Sucursal Star Medica,850036932222,0,0
Sucursal Star Medica,853676003048,0,0
Sucursal Star Medica,853676003383,0,0
Sucursal Star Medica,853676003468,0,0
Sucursal Star Medica,853676003543,0,0
Sucursal Star Medica,853676003307,0,0
Sucursal Star Medica,853676003208,0,0
Sucursal Star Medica,853676003376,0,0
Sucursal Star Medica,853676003079,0,0
Sucursal Star Medica,853676003420,0,0
Sucursal Star Medica,853676003284,0,0
Sucursal Star Medica,853676003482,0,0
Sucursal Star Medica,853676003246,0,0
Sucursal Star Medica,853676003345,0,0
Sucursal Star Medica,853676003390,0,0
Sucursal Star Medica,853676003451,0,0
Sucursal Star Medica,853676003352,0,0
Sucursal Star Medica,853676003260,0,0
Sucursal Star Medica,8437000435600,0,0
Sucursal Star Medica,8437015942599,1,1
Sucursal Star Medica,8436589051478,0,0
Sucursal Star Medica,8436589052192,0,0
Sucursal Star Medica,8436589052185,2,2
Sucursal Star Medica,8437000435716,1,1
Sucursal Star Medica,8437000435709,1,1
Sucursal Star Medica,8437019178680,0,0
Sucursal Star Medica,8437015942728,1,1
Sucursal Star Medica,8436589051485,1,1
Sucursal Star Medica,8437015942704,0,0
Sucursal Star Medica,8437000435587,0,0
Sucursal Star Medica,8437000435594,0,0
Sucursal Star Medica,8436589051010,1,1
Sucursal Star Medica,8436589051027,0,0
Sucursal Star Medica,8436589051836,0,0
Sucursal Star Medica,8437000435761,0,0
Sucursal Star Medica,8436589051157,0,0
Sucursal Star Medica,8437015942148,0,0
Sucursal Star Medica,3770008167056,0,0
Sucursal Star Medica,8436589052574,0,0
Sucursal Star Medica,8436589052581,1,1
Sucursal Star Medica,8437019178246,0,0
Sucursal Star Medica,8437000435204,0,0
Sucursal Star Medica,8437000435464,0,0
Sucursal Star Medica,8437000435457,0,0
Sucursal Star Medica,8436589052161,0,0
Sucursal Star Medica,8437000435334,0,0
Sucursal Star Medica,8437000435129,0,0
Sucursal Star Medica,8437000435136,0,0
Sucursal Star Medica,8436589050754,1,1
Sucursal Star Medica,8437000435075,1,1
Sucursal Star Medica,8437015942407,0,0
Sucursal Star Medica,8437000435068,0,0
Sucursal Star Medica,8437015942278,0,0
Sucursal Star Medica,8437000435556,0,0
Sucursal Star Medica,8437000435563,1,1
Sucursal Star Medica,8437015942292,0,0
Sucursal Star Medica,8437015942308,0,0
Sucursal Star Medica,8437019178239,1,1
Sucursal Star Medica,8437000435471,1,1
Sucursal Star Medica,8437015942360,0,0
Sucursal Star Medica,8437015942759,1,1
Sucursal Star Medica,8436589050525,0,0
Sucursal Star Medica,8436589050532,0,0
Sucursal Star Medica,8437000435891,0,0
Sucursal Star Medica,8437000435037,0,0
Sucursal Star Medica,8437015942087,0,0
Sucursal Star Medica,8437000435273,0,0
Sucursal Star Medica,8436589051089,0,0
Sucursal Star Medica,8437000435389,0,0
Sucursal Star Medica,8437000435105,0,0
Sucursal Star Medica,8437000435112,0,0
Sucursal Star Medica,8437015942117,1,1
Sucursal Star Medica,8437000435235,0,0
Sucursal Star Medica,8437019178086,2,2
Sucursal Star Medica,8437015942384,0,0
Sucursal Star Medica,8436589053120,0,0
Sucursal Star Medica,8436589053137,0,0
Sucursal Star Medica,8436589052499,0,0
Sucursal Star Medica,8436589053144,0,0
Sucursal Star Medica,8437000435372,0,0
Sucursal Star Medica,8437000435440,0,0
Sucursal Star Medica,8436589053571,1,1
Sucursal Star Medica,8436589053403,1,1
Sucursal Star Medica,8436589053410,1,1
Sucursal Star Medica,8437019178611,1,1
Sucursal Star Medica,8437000435051,0,0
Sucursal Star Medica,8437000435020,0,0
Sucursal Star Medica,8437000435013,0,0
Sucursal Star Medica,8437000435150,0,0
Sucursal Star Medica,8437000435167,1,1
Sucursal Star Medica,8437019178062,0,0
Sucursal Star Medica,8437019178666,1,1
Sucursal Star Medica,8437015942322,0,0
Sucursal Star Medica,8437000435297,0,0
Sucursal Star Medica,8436589051072,0,0
Sucursal Star Medica,8436589051140,0,0
Sucursal Star Medica,8437015942094,1,1
Sucursal Star Medica,8437015942100,2,2
Sucursal Star Medica,8437000435839,0,0
Sucursal Star Medica,8437015942315,0,0
Sucursal Star Medica,8437000435860,1,1
Sucursal Star Medica,8436589051775,0,0
Sucursal Star Medica,8436589050761,1,1
Sucursal Star Medica,8436589051744,0,0
Sucursal Star Medica,8436589051713,0,0
Sucursal Star Medica,8436589051720,0,0
Sucursal Star Medica,8436589051799,0,0
Sucursal Star Medica,8436589051768,0,0
Sucursal Star Medica,8437000435419,0,0
Sucursal Star Medica,8437000435402,0,0
Sucursal Star Medica,8437015942285,1,1
Sucursal Star Medica,8436589051065,1,1
Sucursal Star Medica,713443085014,0,0
Sucursal Star Medica,713443085021,0,0
